"DateTime","Sea Level Anomaly (MEaSUREs) Version 2205"
"1993-01-01 00:00:00",0.033784277737140656
"1993-02-01 00:00:00",0.09798754751682281
"1993-03-01 00:00:00",0.06557617336511612
"1993-04-01 00:00:00",0.04614100605249405
"1993-05-01 00:00:00",0.036743517965078354
"1993-06-01 00:00:00",0.03440142050385475
"1993-07-01 00:00:00",-0.05833346024155617
"1993-08-01 00:00:00",0.025949256494641304
"1993-09-01 00:00:00",-0.013120364397764206
"1993-10-01 00:00:00",0.023391639813780785
"1993-11-01 00:00:00",0.009020288474857807
"1993-12-01 00:00:00",0.0632476806640625
"1994-01-01 00:00:00",0.07413122057914734
"1994-02-01 00:00:00",0.04770659655332565
"1994-03-01 00:00:00",-0.0051785800606012344
"1994-04-01 00:00:00",-0.03690323978662491
"1994-05-01 00:00:00",-0.025773299857974052
"1994-06-01 00:00:00",-0.02547927387058735
"1994-07-01 00:00:00",-0.002501106821000576
"1994-08-01 00:00:00",-0.02162892557680607
"1994-09-01 00:00:00",-0.04355860874056816
"1994-10-01 00:00:00",-0.009023426100611687
"1994-11-01 00:00:00",-0.002220151014626026
"1994-12-01 00:00:00",0.014015872962772846
"1995-01-01 00:00:00",0.06935854256153107
"1995-02-01 00:00:00",0.07161311060190201
"1995-03-01 00:00:00",0.09241470694541931
"1995-04-01 00:00:00",0.014241506345570087
"1995-05-01 00:00:00",-0.028057444840669632
"1995-06-01 00:00:00",-0.06223895028233528
"1995-07-01 00:00:00",-0.022686045616865158
"1995-08-01 00:00:00",-0.022014059126377106
"1995-09-01 00:00:00",0.032262321561574936
"1995-10-01 00:00:00",0.0034033479169011116
"1995-11-01 00:00:00",0.0027726334519684315
"1995-12-01 00:00:00",0.06281185150146484
"1996-01-01 00:00:00",0.09050904214382172
"1996-02-01 00:00:00",0.07863509654998779
"1996-03-01 00:00:00",0.08537458628416061
"1996-04-01 00:00:00",0.04073202237486839
"1996-05-01 00:00:00",0.002903652610257268
"1996-06-01 00:00:00",-0.07372292131185532
"1996-07-01 00:00:00",-0.05645676702260971
"1996-08-01 00:00:00",0.006588849239051342
"1996-09-01 00:00:00",-0.012072579003870487
"1996-10-01 00:00:00",-0.0228605754673481
"1996-11-01 00:00:00",-0.000940496101975441
"1996-12-01 00:00:00",0.020464744418859482
"1997-01-01 00:00:00",0.11324445903301239
"1997-02-01 00:00:00",0.06319352239370346
"1997-03-01 00:00:00",0.012632718309760094
"1997-04-01 00:00:00",0.00993497297167778
"1997-05-01 00:00:00",0.01768084615468979
"1997-06-01 00:00:00",0.04500703141093254
"1997-07-01 00:00:00",0.030441857874393463
"1997-08-01 00:00:00",0.02522534504532814
"1997-09-01 00:00:00",0.08522685617208481
"1997-10-01 00:00:00",0.036254703998565674
"1997-11-01 00:00:00",0.10732391476631165
"1997-12-01 00:00:00",0.18928226828575134
"1998-01-01 00:00:00",0.17203615605831146
"1998-02-01 00:00:00",0.1218169778585434
"1998-03-01 00:00:00",0.048154931515455246
"1998-04-01 00:00:00",0.034841138869524
"1998-05-01 00:00:00",-0.032041314989328384
"1998-06-01 00:00:00",-0.03339305892586708
"1998-07-01 00:00:00",-0.04344246909022331
"1998-08-01 00:00:00",-0.02093268185853958
"1998-09-01 00:00:00",-0.028562674298882484
"1998-10-01 00:00:00",-0.009069280698895454
"1998-11-01 00:00:00",-0.011098070070147514
"1998-12-01 00:00:00",0.028146518394351006
"1999-01-01 00:00:00",-0.031873904168605804
"1999-02-01 00:00:00",-0.003881294745951891
"1999-03-01 00:00:00",0.02084224484860897
"1999-04-01 00:00:00",-0.041754350066185
"1999-05-01 00:00:00",-0.08137988299131393
"1999-06-01 00:00:00",-0.057160645723342896
"1999-07-01 00:00:00",-0.06579329073429108
"1999-08-01 00:00:00",-0.005905461963266134
"1999-09-01 00:00:00",-0.025602053850889206
"1999-10-01 00:00:00",-0.036939848214387894
"1999-11-01 00:00:00",0.015268314629793167
"1999-12-01 00:00:00",0.04647519811987877
"2000-01-01 00:00:00",-0.03118969313800335
"2000-02-01 00:00:00",0.03752387687563896
"2000-03-01 00:00:00",0.016035182401537895
"2000-04-01 00:00:00",-0.017599929124116898
"2000-05-01 00:00:00",-0.009148440323770046
"2000-06-01 00:00:00",-0.024853970855474472
"2000-07-01 00:00:00",0.009964695200324059
"2000-08-01 00:00:00",-0.03443221375346184
"2000-09-01 00:00:00",-0.04253476485610008
"2000-10-01 00:00:00",-0.03672737255692482
"2000-11-01 00:00:00",0.005389586091041565
"2000-12-01 00:00:00",0.057753510773181915
"2001-01-01 00:00:00",0.00577836949378252
"2001-02-01 00:00:00",-0.002720903605222702
"2001-03-01 00:00:00",-0.005965016316622496
"2001-04-01 00:00:00",-0.0347072035074234
"2001-05-01 00:00:00",-0.09566361457109451
"2001-06-01 00:00:00",-0.04708942025899887
"2001-07-01 00:00:00",-0.04988367110490799
"2001-08-01 00:00:00",-0.038330499082803726
"2001-09-01 00:00:00",-0.04665488377213478
"2001-10-01 00:00:00",-0.02037753164768219
"2001-11-01 00:00:00",0.01886957511305809
"2001-12-01 00:00:00",0.02905135601758957
"2002-01-01 00:00:00",0.03719424083828926
"2002-02-01 00:00:00",0.0052576265297830105
"2002-03-01 00:00:00",-0.0031611768063157797
"2002-04-01 00:00:00",-0.08227497339248657
"2002-05-01 00:00:00",-0.10808347910642624
"2002-06-01 00:00:00",-0.09501099586486816
"2002-07-01 00:00:00",-0.06141096353530884
"2002-08-01 00:00:00",0.044535744935274124
"2002-09-01 00:00:00",0.03667339310050011
"2002-10-01 00:00:00",0.015453572385013103
"2002-11-01 00:00:00",0.06364892423152924
"2002-12-01 00:00:00",0.0950179472565651
"2003-01-01 00:00:00",0.08658971637487411
"2003-02-01 00:00:00",0.035494860261678696
"2003-03-01 00:00:00",0.037206437438726425
"2003-04-01 00:00:00",0.04335057735443115
"2003-05-01 00:00:00",0.01231915783137083
"2003-06-01 00:00:00",-0.03179945796728134
"2003-07-01 00:00:00",0.04285428673028946
"2003-08-01 00:00:00",0.06854231655597687
"2003-09-01 00:00:00",0.00021326958085410297
"2003-10-01 00:00:00",0.024287287145853043
"2003-11-01 00:00:00",0.015625793486833572
"2003-12-01 00:00:00",0.06741707772016525
"2004-01-01 00:00:00",0.07052607834339142
"2004-02-01 00:00:00",0.08066320419311523
"2004-03-01 00:00:00",0.047472499310970306
"2004-04-01 00:00:00",-0.012806705199182034
"2004-05-01 00:00:00",-0.02155376225709915
"2004-06-01 00:00:00",-0.0024562806356698275
"2004-07-01 00:00:00",0.03747977316379547
"2004-08-01 00:00:00",0.022657854482531548
"2004-09-01 00:00:00",-0.006121829617768526
"2004-10-01 00:00:00",0.026154857128858566
"2004-11-01 00:00:00",0.030482029542326927
"2004-12-01 00:00:00",-0.009278987534344196
"2005-01-01 00:00:00",0.05032220855355263
"2005-02-01 00:00:00",0.05061483755707741
"2005-03-01 00:00:00",0.0562976635992527
"2005-04-01 00:00:00",0.014630367048084736
"2005-05-01 00:00:00",0.035388316959142685
"2005-06-01 00:00:00",-0.06110638380050659
"2005-07-01 00:00:00",-0.059056103229522705
"2005-08-01 00:00:00",-0.03000769019126892
"2005-09-01 00:00:00",-0.025736629962921143
"2005-10-01 00:00:00",0.020175810903310776
"2005-11-01 00:00:00",-0.0035432889126241207
"2005-12-01 00:00:00",0.05962103605270386
"2006-01-01 00:00:00",0.11265242844820023
"2006-02-01 00:00:00",0.0993715226650238
"2006-03-01 00:00:00",0.038006097078323364
"2006-04-01 00:00:00",0.01788445934653282
"2006-05-01 00:00:00",-0.04355757683515549
"2006-06-01 00:00:00",-0.012175565585494041
"2006-07-01 00:00:00",-0.05351169407367706
"2006-08-01 00:00:00",-0.028740042820572853
"2006-09-01 00:00:00",-0.06328771263360977
"2006-10-01 00:00:00",-0.004434756934642792
"2006-11-01 00:00:00",-0.01057862862944603
"2006-12-01 00:00:00",0.02477581612765789
"2007-01-01 00:00:00",0.03917285054922104
"2007-02-01 00:00:00",0.01950172334909439
"2007-03-01 00:00:00",-0.016714414581656456
"2007-04-01 00:00:00",-0.027847347781062126
"2007-05-01 00:00:00",-0.09860445559024811
"2007-06-01 00:00:00",-0.0691230520606041
"2007-07-01 00:00:00",0.004325792659074068
"2007-08-01 00:00:00",0.008273806422948837
"2007-09-01 00:00:00",-0.021665822714567184
"2007-10-01 00:00:00",0.006162204314023256
"2007-11-01 00:00:00",-0.015755105763673782
"2007-12-01 00:00:00",0.01964513584971428
"2008-01-01 00:00:00",0.041881389915943146
"2008-02-01 00:00:00",0.044636040925979614
"2008-03-01 00:00:00",-0.01960114762187004
"2008-04-01 00:00:00",-0.01576019823551178
"2008-05-01 00:00:00",-0.06639331579208374
"2008-06-01 00:00:00",0.04661788046360016
"2008-07-01 00:00:00",0.022025885060429573
"2008-08-01 00:00:00",0.06027314066886902
"2008-09-01 00:00:00",-0.000322966487146914
"2008-10-01 00:00:00",-0.00715590687468648
"2008-11-01 00:00:00",0.01770404540002346
"2008-12-01 00:00:00",-0.0006870859069749713
"2009-01-01 00:00:00",0.007718981243669987
"2009-02-01 00:00:00",0.0033909003250300884
"2009-03-01 00:00:00",0.029210276901721954
"2009-04-01 00:00:00",-0.05937346816062927
"2009-05-01 00:00:00",-0.058637890964746475
"2009-06-01 00:00:00",0.032387565821409225
"2009-07-01 00:00:00",-0.011591752991080284
"2009-08-01 00:00:00",0.03819478675723076
"2009-09-01 00:00:00",0.04330877214670181
"2009-10-01 00:00:00",0.0476403571665287
"2009-11-01 00:00:00",0.06250428408384323
"2009-12-01 00:00:00",0.054310258477926254
"2010-01-01 00:00:00",0.06672491878271103
"2010-02-01 00:00:00",0.10141921043395996
"2010-03-01 00:00:00",0.06427387148141861
"2010-04-01 00:00:00",0.022835278883576393
"2010-05-01 00:00:00",-0.009332980960607529
"2010-06-01 00:00:00",-0.07616578787565231
"2010-07-01 00:00:00",-0.09524232149124146
"2010-08-01 00:00:00",-0.048380862921476364
"2010-09-01 00:00:00",-0.024604348465800285
"2010-10-01 00:00:00",0.034249622374773026
"2010-11-01 00:00:00",0.041735462844371796
"2010-12-01 00:00:00",0.05343509837985039
"2011-01-01 00:00:00",0.0871167704463005
"2011-02-01 00:00:00",0.04856416955590248
"2011-03-01 00:00:00",0.03308262676000595
"2011-04-01 00:00:00",0.030312173068523407
"2011-05-01 00:00:00",-0.02571718767285347
"2011-06-01 00:00:00",-0.008651822805404663
"2011-07-01 00:00:00",-0.030753539875149727
"2011-08-01 00:00:00",-0.004551974590867758
"2011-09-01 00:00:00",0.009686597622931004
"2011-10-01 00:00:00",-0.0199715755879879
"2011-11-01 00:00:00",-0.03187356889247894
"2011-12-01 00:00:00",-0.006116785574704409
"2012-01-01 00:00:00",-0.0005132258520461619
