"DateTime","Sea Surface Height (ECCO v4r4)"
"1992-01-16 18:00:00",0.1624845713376999
"1992-02-15 12:00:00",0.2146667093038559
"1992-03-16 12:00:00",0.23056837916374207
"1992-04-16 00:00:00",0.21978811919689178
"1992-05-16 12:00:00",0.19654567539691925
"1992-06-16 00:00:00",0.16932080686092377
"1992-07-16 12:00:00",0.19970887899398804
"1992-08-16 12:00:00",0.19085748493671417
"1992-09-16 00:00:00",0.19737623631954193
"1992-10-16 12:00:00",0.23042485117912292
"1992-11-16 00:00:00",0.22851455211639404
"1992-12-16 12:00:00",0.21992646157741547
"1993-01-16 12:00:00",0.21947184205055237
"1993-02-15 00:00:00",0.23724481463432312
"1993-03-16 12:00:00",0.22287793457508087
"1993-04-16 00:00:00",0.19974598288536072
"1993-05-16 12:00:00",0.16721339523792267
"1993-06-16 00:00:00",0.1723804771900177
"1993-07-16 12:00:00",0.1592768132686615
"1993-08-16 12:00:00",0.19783727824687958
"1993-09-16 00:00:00",0.20325694978237152
"1993-10-16 12:00:00",0.22254455089569092
"1993-11-16 00:00:00",0.2142753154039383
"1993-12-16 12:00:00",0.22660844027996063
"1994-01-16 12:00:00",0.22058743238449097
"1994-02-15 00:00:00",0.20495769381523132
"1994-03-16 12:00:00",0.19557543098926544
"1994-04-16 00:00:00",0.16262517869472504
"1994-05-16 12:00:00",0.11798492819070816
"1994-06-16 00:00:00",0.10702458769083023
"1994-07-16 12:00:00",0.13939268887043
"1994-08-16 12:00:00",0.17648112773895264
"1994-09-16 00:00:00",0.20296314358711243
"1994-10-16 12:00:00",0.20301982760429382
"1994-11-16 00:00:00",0.184456005692482
"1994-12-16 12:00:00",0.19158485531806946
"1995-01-16 12:00:00",0.23108243942260742
"1995-02-15 00:00:00",0.23983007669448853
"1995-03-16 12:00:00",0.23844851553440094
"1995-04-16 00:00:00",0.19517835974693298
"1995-05-16 12:00:00",0.16608686745166779
"1995-06-16 00:00:00",0.13147279620170593
"1995-07-16 12:00:00",0.15268170833587646
"1995-08-16 12:00:00",0.17054900527000427
"1995-09-16 00:00:00",0.1899479180574417
"1995-10-16 12:00:00",0.17909091711044312
"1995-11-16 00:00:00",0.18316657841205597
"1995-12-16 12:00:00",0.19644775986671448
"1996-01-16 12:00:00",0.1868671476840973
"1996-02-15 12:00:00",0.20422771573066711
"1996-03-16 12:00:00",0.1832435131072998
"1996-04-16 00:00:00",0.17898553609848022
"1996-05-16 12:00:00",0.1576308012008667
"1996-06-16 00:00:00",0.1130431592464447
"1996-07-16 12:00:00",0.1334415227174759
"1996-08-16 12:00:00",0.14855742454528809
"1996-09-16 00:00:00",0.16991858184337616
"1996-10-16 12:00:00",0.177627295255661
"1996-11-16 00:00:00",0.16142310202121735
"1996-12-16 12:00:00",0.17681936919689178
"1997-01-16 12:00:00",0.19024723768234253
"1997-02-15 00:00:00",0.18288521468639374
"1997-03-16 12:00:00",0.15486320853233337
"1997-04-16 00:00:00",0.14393213391304016
"1997-05-16 12:00:00",0.1729709804058075
"1997-06-16 00:00:00",0.17018912732601166
"1997-07-16 12:00:00",0.18703438341617584
"1997-08-16 12:00:00",0.2350839078426361
"1997-09-16 00:00:00",0.2679726183414459
"1997-10-16 12:00:00",0.25702717900276184
"1997-11-16 00:00:00",0.2761431038379669
"1997-12-16 12:00:00",0.2956363558769226
"1998-01-16 12:00:00",0.3024458587169647
"1998-02-15 00:00:00",0.31564974784851074
"1998-03-16 12:00:00",0.24988310039043427
"1998-04-16 00:00:00",0.1971849948167801
"1998-05-16 12:00:00",0.18752917647361755
"1998-06-16 00:00:00",0.19081918895244598
"1998-07-16 12:00:00",0.17204958200454712
"1998-08-16 12:00:00",0.19185870885849
"1998-09-16 00:00:00",0.19355084002017975
"1998-10-16 12:00:00",0.18616940081119537
"1998-11-16 00:00:00",0.17697551846504211
"1998-12-16 12:00:00",0.15847688913345337
"1999-01-16 12:00:00",0.1536889374256134
"1999-02-15 00:00:00",0.15338659286499023
"1999-03-16 12:00:00",0.15845957398414612
"1999-04-16 00:00:00",0.13550448417663574
"1999-05-16 12:00:00",0.10170090943574905
"1999-06-16 00:00:00",0.10953975468873978
"1999-07-16 12:00:00",0.12318417429924011
"1999-08-16 12:00:00",0.15748125314712524
"1999-09-16 00:00:00",0.16763818264007568
"1999-10-16 12:00:00",0.1773689240217209
"1999-11-16 00:00:00",0.18241636455059052
"1999-12-16 12:00:00",0.16342534124851227
